state,district,pincode,Year,Month,age_0_5,age_5_17,age_18_greater,Total_Enrollment,bio_age_5_17,bio_age_17_,Biometric_Updates,demo_age_5_17,demo_age_17_,Demographic_Updates,Total_Updates,Service_Desert_Score,Female_Updates,Male_Updates,GUP_Index,Update_Gap,Vulnerability_Index,Is_Anomaly,Auth_Failure_Rate
West Bengal,Murshidabad,742159,2025,11,63.0,8.0,0.0,71.0,64.0,68.0,132.0,52.0,380.0,432.0,564.0,0.1256637168141593,279,285.0,0.9755244755244756,0.0,0.1485849056603773,0,4.245734587307233
Uttarakhand,Udham Singh Nagar,244713,2025,9,322.0,69.0,0.0,391.0,835.0,1085.0,1920.0,192.0,1938.0,2130.0,4050.0,0.0965193779313749,1765,2285.0,0.7720909886264217,0.0,0.1087348041422782,0,4.9163014861467484
Kerala,Palakkad,678005,2025,4,0.0,0.0,0.0,0.0,73.0,56.0,129.0,0.0,0.0,0.0,129.0,0.0,55,74.0,0.7333333333333333,0.0,0.0,0,4.64497546254391
Himachal Pradesh,Sirmaur,173229,2025,12,2.0,0.0,0.0,2.0,29.0,22.0,51.0,1.0,41.0,42.0,93.0,0.0212765957446808,34,59.0,0.5666666666666667,0.0,0.03125,0,3.0550834702825096
Himachal Pradesh,Kinnaur,172110,2025,10,0.0,0.0,1.0,1.0,22.0,11.0,33.0,0.0,11.0,11.0,44.0,0.0222222222222222,23,21.0,1.0454545454545454,0.0,0.0260869565217391,0,3.316131194759912
Rajasthan,Bundi,323301,2025,4,0.0,0.0,0.0,0.0,81.0,238.0,319.0,0.0,0.0,0.0,319.0,0.0,129,190.0,0.675392670157068,0.0,0.0,0,4.184217681812427
West Bengal,South Dinajpur,733153,2025,10,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,33.0,33.0,38.0,0.0256410256410256,17,21.0,0.7727272727272727,0.0,0.0375,0,2.822656698326582
Karnataka,Shimoga,577413,2025,10,13.0,0.0,0.0,13.0,20.0,55.0,75.0,8.0,65.0,73.0,148.0,0.087248322147651,82,66.0,1.2238805970149254,0.0,0.1203703703703703,0,3.863500212615256
Andhra Pradesh,Krishna,520013,2025,5,0.0,0.0,0.0,0.0,445.0,219.0,664.0,0.0,0.0,0.0,664.0,0.0,325,339.0,0.9558823529411764,0.0,0.0,0,3.6003558308538177
Rajasthan,Jalore,343048,2025,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,3.446303642542687
Punjab,Moga,152028,2025,9,11.0,1.0,0.0,12.0,46.0,64.0,110.0,6.0,49.0,55.0,165.0,0.072289156626506,73,92.0,0.7849462365591398,0.0,0.0926966292134831,0,4.439881320313707
Tamil Nadu,Dindigul,624211,2025,9,14.0,6.0,0.0,20.0,36.0,63.0,99.0,19.0,64.0,83.0,182.0,0.1092896174863388,90,92.0,0.967741935483871,0.0,0.1034482758620689,0,3.591409376646318
Rajasthan,Ajmer,305408,2025,9,16.0,14.0,0.0,30.0,182.0,72.0,254.0,8.0,72.0,80.0,334.0,0.0895522388059701,170,164.0,1.0303030303030305,0.0,0.0657534246575342,0,4.179351514737083
Telangana,Wanaparthy,509235,2025,9,3.0,1.0,0.0,4.0,6.0,5.0,11.0,5.0,18.0,23.0,34.0,0.1142857142857142,14,20.0,0.6666666666666666,0.0,0.1153846153846153,0,2.243444793780561
Andhra Pradesh,Kurnool,518001,2025,3,0.0,0.0,0.0,0.0,665.0,523.0,1188.0,108.0,790.0,898.0,2086.0,0.0,865,1221.0,0.7078559738134206,0.0,0.0,0,3.136115987119751
Tamil Nadu,Thoothukkudi,628656,2025,6,0.0,0.0,0.0,0.0,33.0,55.0,88.0,0.0,0.0,0.0,88.0,0.0,45,43.0,1.0227272727272727,0.0,0.0,0,4.429553435792977
Uttar Pradesh,Aligarh,204216,2025,6,0.0,0.0,0.0,0.0,39.0,30.0,69.0,0.0,0.0,0.0,69.0,0.0,34,35.0,0.9444444444444444,0.0,0.0,0,3.265369624506386
Andhra Pradesh,Kurnool,518165,2025,9,9.0,1.0,0.0,10.0,14.0,23.0,37.0,6.0,48.0,54.0,91.0,0.108695652173913,43,48.0,0.8775510204081632,0.0,0.1323529411764706,0,3.8172146504430686
Telangana,K.V. Rangareddy,500085,2025,11,2.0,3.0,0.0,5.0,44.0,15.0,59.0,2.0,14.0,16.0,75.0,0.0657894736842105,30,45.0,0.6521739130434783,0.0,0.037037037037037,0,3.081222416289256
Tamil Nadu,Perambalur,621113,2025,4,0.0,0.0,0.0,0.0,125.0,65.0,190.0,0.0,0.0,0.0,190.0,0.0,89,101.0,0.8725490196078431,0.0,0.0,0,4.345166157617233
Andhra Pradesh,Kakinada,533447,2025,9,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,28.0,29.0,32.0,0.0606060606060606,18,14.0,1.2,0.0,0.0857142857142857,0,3.289387905431977
Rajasthan,Jaisalmer,345025,2025,12,41.0,16.0,0.0,57.0,395.0,209.0,604.0,65.0,435.0,500.0,1104.0,0.0515837104072398,488,616.0,0.7909238249594813,0.0,0.0529259896729776,0,3.55967273195572
Haryana,Mewat,122107,2025,5,0.0,0.0,0.0,0.0,616.0,500.0,1116.0,194.0,1060.0,1254.0,2370.0,0.0,988,1382.0,0.7143890093998554,0.0,0.0,0,2.36035923590634
Uttarakhand,Tehri Garhwal,249146,2025,7,0.0,0.0,0.0,0.0,91.0,161.0,252.0,0.0,0.0,0.0,252.0,0.0,126,126.0,0.9921259842519684,0.0,0.0,0,3.527360561887538
Andhra Pradesh,Parvathipuram Manyam,535523,2025,3,0.0,0.0,0.0,0.0,38.0,87.0,125.0,22.0,201.0,223.0,348.0,0.0,155,193.0,0.7989690721649485,0.0,0.0,0,3.212003674310596
Odisha,Kendujhar,758023,2025,9,31.0,12.0,0.0,43.0,99.0,95.0,194.0,10.0,152.0,162.0,356.0,0.1204481792717086,157,199.0,0.785,0.0,0.11625,0,3.2367636157958777
Madhya Pradesh,Chhatarpur,471405,2025,9,174.0,74.0,5.0,253.0,325.0,497.0,822.0,80.0,875.0,955.0,1777.0,0.1422947131608549,926,851.0,1.0868544600938967,0.0,0.1314623338257016,0,3.3643966669258414
Andhra Pradesh,Cuddapah,516396,2025,3,0.0,0.0,0.0,0.0,63.0,26.0,89.0,0.0,0.0,0.0,89.0,0.0,36,53.0,0.6666666666666666,0.0,0.0,0,2.8960327698891053
Madhya Pradesh,Satna,485661,2025,9,175.0,33.0,0.0,208.0,313.0,337.0,650.0,67.0,403.0,470.0,1120.0,0.1855486173059768,635,485.0,1.3065843621399178,0.0,0.1975169300225733,0,3.549348355825665
Odisha,Koraput,764057,2025,9,38.0,52.0,0.0,90.0,304.0,449.0,753.0,49.0,300.0,349.0,1102.0,0.0815956482320943,455,647.0,0.7021604938271605,0.0,0.0477787091366303,0,3.7882701722922607
Maharashtra,Chandrapur,442404,2025,7,0.0,0.0,0.0,0.0,86.0,159.0,245.0,0.0,0.0,0.0,245.0,0.0,122,123.0,0.9838709677419356,0.0,0.0,0,2.120605076678089
West Bengal,Malda,732139,2025,11,142.0,42.0,0.0,184.0,265.0,300.0,565.0,174.0,1478.0,1652.0,2217.0,0.0829576194770063,1293,924.0,1.3978378378378378,0.0,0.0886761032472939,0,3.407416697722897
Kerala,Malappuram,679587,2025,6,0.0,0.0,0.0,0.0,32.0,17.0,49.0,0.0,0.0,0.0,49.0,0.0,24,25.0,0.9230769230769232,0.0,0.0,0,3.0876135954857067
West Bengal,Purba Medinipur,721439,2025,10,45.0,4.0,0.0,49.0,65.0,39.0,104.0,21.0,137.0,158.0,262.0,0.1863117870722433,112,150.0,0.7417218543046358,0.0,0.2163461538461538,0,4.898135101969514
Tamil Nadu,Salem,636010,2025,11,47.0,14.0,0.0,61.0,420.0,190.0,610.0,96.0,419.0,515.0,1125.0,0.0541740674955595,529,596.0,0.8860971524288107,0.0,0.0593934288121314,0,2.6671040239758765
Jammu And Kashmir,Badgam,190018,2025,11,13.0,1.0,0.0,14.0,7.0,14.0,21.0,2.0,39.0,41.0,62.0,0.2222222222222222,28,34.0,0.8,0.0,0.2532467532467532,0,2.185389637737747
Andhra Pradesh,Prakasam,523368,2025,7,0.0,0.0,0.0,0.0,52.0,53.0,105.0,0.0,0.0,0.0,105.0,0.0,47,58.0,0.7966101694915254,0.0,0.0,0,4.057339628037604
Kerala,Malappuram,679579,2025,6,0.0,0.0,0.0,0.0,114.0,95.0,209.0,0.0,0.0,0.0,209.0,0.0,115,94.0,1.2105263157894737,0.0,0.0,0,4.068074290277647
Karnataka,Bagalkot,587101,2025,3,0.0,0.0,0.0,0.0,128.0,91.0,219.0,0.0,0.0,0.0,219.0,0.0,110,109.0,1.0,0.0,0.0,0,3.2621540865293785
Assam,Kamrup,781382,2025,7,0.0,0.0,0.0,0.0,30.0,17.0,47.0,0.0,0.0,0.0,47.0,0.0,20,27.0,0.7142857142857143,0.0,0.0,0,4.1240863394300336
Jharkhand,Bokaro,829104,2025,11,14.0,5.0,0.0,19.0,42.0,112.0,154.0,20.0,211.0,231.0,385.0,0.0492227979274611,193,192.0,1.0,0.0,0.0518518518518518,0,4.478340734139644
Tamil Nadu,Chengalpattu,603202,2025,4,0.0,0.0,0.0,0.0,37.0,30.0,67.0,0.0,0.0,0.0,67.0,0.0,30,37.0,0.7894736842105263,0.0,0.0,0,3.057892212391989
Karnataka,Uttara Kannada,581320,2025,6,0.0,0.0,0.0,0.0,148.0,262.0,410.0,0.0,0.0,0.0,410.0,0.0,160,250.0,0.6374501992031872,0.0,0.0,0,2.0154324478858325
Tamil Nadu,Salem,636452,2025,10,15.0,3.0,0.0,18.0,72.0,75.0,147.0,12.0,99.0,111.0,258.0,0.0694980694980695,114,144.0,0.7862068965517242,0.0,0.0812274368231047,0,3.2855436002413057
Telangana,Karimnagar,505532,2025,12,3.0,0.0,0.0,3.0,160.0,79.0,239.0,10.0,84.0,94.0,333.0,0.0089820359281437,137,196.0,0.6954314720812182,0.0,0.0133531157270029,0,4.197226613811068
Karnataka,Bengaluru,560004,2025,6,0.0,0.0,0.0,0.0,39.0,108.0,147.0,0.0,0.0,0.0,147.0,0.0,66,81.0,0.8048780487804879,0.0,0.0,0,3.5762077147076923
Uttar Pradesh,Muzaffarnagar,247771,2025,10,8.0,4.0,0.0,12.0,21.0,13.0,34.0,9.0,47.0,56.0,90.0,0.1318681318681318,42,48.0,0.8571428571428571,0.0,0.116504854368932,0,3.0707378302168262
Kerala,Kollam,690533,2025,11,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,0.0,2,3.0,0.5,0.0,0.0,0,4.866623391688571
Tamil Nadu,Pudukkottai,622506,2025,12,13.0,0.0,0.0,13.0,157.0,134.0,291.0,93.0,98.0,191.0,482.0,0.0269151138716356,192,290.0,0.6597938144329897,0.0,0.0393145161290322,0,2.84221479948896
Telangana,Khammam,507170,2025,11,16.0,1.0,0.0,17.0,100.0,37.0,137.0,70.0,233.0,303.0,440.0,0.0385487528344671,248,192.0,1.2849740932642486,0.0,0.0524017467248908,0,3.323020279830636
Rajasthan,Ganganagar,335707,2025,7,0.0,0.0,0.0,0.0,832.0,854.0,1686.0,0.0,0.0,0.0,1686.0,0.0,1014,672.0,1.5066864784546803,0.0,0.0,0,2.025869591573988
Telangana,Medchal−Malkajgiri,501401,2025,12,0.0,0.0,0.0,0.0,39.0,5.0,44.0,3.0,14.0,17.0,61.0,0.0,29,32.0,0.8787878787878788,0.0,0.0,0,4.5792672750502
Karnataka,Shivamogga,577423,2025,5,0.0,0.0,0.0,0.0,57.0,13.0,70.0,0.0,0.0,0.0,70.0,0.0,34,36.0,0.918918918918919,0.0,0.0,0,3.9844386087898576
Telangana,Mahabubnagar,509375,2025,9,103.0,39.0,0.0,142.0,161.0,687.0,848.0,35.0,300.0,335.0,1183.0,0.1199324324324324,663,520.0,1.272552783109405,0.0,0.1165158371040724,0,2.521808129123001
Kerala,Kasaragod,671322,2025,4,0.0,0.0,0.0,0.0,140.0,104.0,244.0,0.0,0.0,0.0,244.0,0.0,120,124.0,0.96,0.0,0.0,0,2.869529961221251
Tamil Nadu,The Nilgiris,643219,2025,3,0.0,0.0,0.0,0.0,116.0,38.0,154.0,0.0,0.0,0.0,154.0,0.0,74,80.0,0.9135802469135802,0.0,0.0,0,3.0112110202731244
Punjab,Nawanshahr,144511,2025,9,2.0,0.0,0.0,2.0,0.0,18.0,18.0,0.0,15.0,15.0,33.0,0.0588235294117647,17,16.0,1.0,0.0,0.0833333333333333,0,2.31928729749089
Manipur,Imphal West,795132,2025,7,0.0,0.0,0.0,0.0,1889.0,1493.0,3382.0,0.0,0.0,0.0,3382.0,0.0,1322,2060.0,0.6414361960213488,0.0,0.0,0,2.7858500173118133
Tripura,South Tripura,799150,2025,10,5.0,0.0,0.0,5.0,44.0,62.0,106.0,3.0,32.0,35.0,141.0,0.0352112676056338,64,77.0,0.8205128205128205,0.0,0.0510204081632653,0,4.198791514417161
Rajasthan,Jaipur,303901,2025,5,0.0,0.0,0.0,0.0,155.0,262.0,417.0,0.0,0.0,0.0,417.0,0.0,171,246.0,0.6923076923076923,0.0,0.0,0,2.2419906684172277
Kerala,Pathanamthitta,689582,2025,6,0.0,0.0,0.0,0.0,36.0,58.0,94.0,0.0,0.0,0.0,94.0,0.0,42,52.0,0.7924528301886793,0.0,0.0,0,4.587623571491244
Rajasthan,Chittaurgarh,312025,2025,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,2.3931261952265754
West Bengal,Bardhaman,713167,2025,11,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,2,2.0,0.6666666666666666,0.0,0.0,0,4.1153707668342845
Tamil Nadu,Coimbatore,641033,2025,3,0.0,0.0,0.0,0.0,35.0,121.0,156.0,0.0,0.0,0.0,156.0,0.0,58,98.0,0.5858585858585859,0.0,0.0,0,2.4120090724566343
Assam,Golaghat,785621,2025,11,50.0,36.0,16.0,102.0,67.0,62.0,129.0,36.0,446.0,482.0,611.0,0.1666666666666666,293,318.0,0.9184952978056428,0.0,0.1319327731092437,0,2.552217299053326
Andhra Pradesh,Visakhapatnam,535005,2025,3,0.0,0.0,0.0,0.0,21.0,28.0,49.0,0.0,0.0,0.0,49.0,0.0,22,27.0,0.7857142857142857,0.0,0.0,0,2.1435427907090854
Madhya Pradesh,Ujjain,456006,2025,4,0.0,0.0,0.0,0.0,1205.0,908.0,2113.0,464.0,2740.0,3204.0,5317.0,0.0,2830,2487.0,1.137459807073955,0.0,0.0,0,4.335370369702112
Karnataka,Chikkamagaluru,577549,2025,12,7.0,0.0,0.0,7.0,13.0,12.0,25.0,5.0,32.0,37.0,62.0,0.1111111111111111,31,31.0,0.96875,0.0,0.15,0,2.2186975519818155
West Bengal,North 24 Parganas,743222,2025,4,0.0,0.0,0.0,0.0,81.0,94.0,175.0,0.0,0.0,0.0,175.0,0.0,79,96.0,0.8144329896907216,0.0,0.0,0,4.760375882353188
Andhra Pradesh,Hyderabad,500016,2025,5,0.0,0.0,0.0,0.0,37.0,160.0,197.0,0.0,0.0,0.0,197.0,0.0,92,105.0,0.8679245283018868,0.0,0.0,0,2.959285767137631
Maharashtra,Ahmadnagar,413723,2025,10,2.0,1.0,0.0,3.0,37.0,61.0,98.0,7.0,200.0,207.0,305.0,0.0098039215686274,146,159.0,0.9125,0.0,0.0097087378640776,0,2.0759967134512807
Telangana,Adilabad,504272,2025,7,0.0,0.0,0.0,0.0,35.0,24.0,59.0,0.0,0.0,0.0,59.0,0.0,30,29.0,1.0,0.0,0.0,0,2.302171705944212
Madhya Pradesh,Bhind,477331,2025,9,57.0,53.0,2.0,112.0,249.0,99.0,348.0,79.0,288.0,367.0,715.0,0.1564245810055866,366,349.0,1.0457142857142858,0.0,0.106159420289855,0,3.10996457632794
Gujarat,Vadodara,390018,2025,11,21.0,9.0,1.0,31.0,109.0,152.0,261.0,31.0,247.0,278.0,539.0,0.0574074074074074,197,342.0,0.5743440233236151,0.0,0.0572679509632224,0,4.504257051182629
Andhra Pradesh,Visakhapatnam,531001,2025,4,0.0,0.0,0.0,0.0,681.0,123.0,804.0,0.0,0.0,0.0,804.0,0.0,355,449.0,0.7888888888888889,0.0,0.0,0,3.905473357360166
Andhra Pradesh,Mahbubnagar,509380,2025,10,2.0,2.0,0.0,4.0,2.0,3.0,5.0,0.0,10.0,10.0,15.0,0.25,8,7.0,1.0,0.0,0.15,0,3.9203477511649134
Maharashtra,Satara,415522,2025,11,11.0,0.0,0.0,11.0,244.0,92.0,336.0,3.0,365.0,368.0,704.0,0.0156028368794326,368,336.0,1.0919881305637982,0.0,0.0230446927374301,0,3.0540371667195947
Tamil Nadu,Tirunelveli,627812,2025,10,12.0,1.0,0.0,13.0,94.0,77.0,171.0,22.0,58.0,80.0,251.0,0.0515873015873015,136,115.0,1.1724137931034482,0.0,0.0679245283018867,0,2.066231008741781
Bihar,Araria,854334,2025,6,0.0,0.0,0.0,0.0,634.0,730.0,1364.0,0.0,0.0,0.0,1364.0,0.0,758,606.0,1.2487644151565074,0.0,0.0,0,2.2723156139707106
Tamil Nadu,Thiruvallur,600103,2025,10,0.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,12.0,12.0,24.0,0.0,10,14.0,0.6666666666666666,0.0,0.0,0,4.445766173490187
Karnataka,Dharwad,580032,2025,6,0.0,0.0,0.0,0.0,61.0,127.0,188.0,0.0,0.0,0.0,188.0,0.0,87,101.0,0.8529411764705882,0.0,0.0,0,2.839724734171936
Gujarat,Junagadh,362230,2025,12,1.0,0.0,0.0,1.0,5.0,18.0,23.0,0.0,17.0,17.0,40.0,0.024390243902439,19,21.0,0.8636363636363636,0.0,0.0357142857142857,0,3.994496759734832
Bihar,Patna,803301,2025,10,10.0,10.0,0.0,20.0,53.0,48.0,101.0,28.0,322.0,350.0,451.0,0.0442477876106194,184,267.0,0.6865671641791045,0.0,0.0317796610169491,0,4.468721851419855
Karnataka,Bengaluru Urban,560100,2025,3,28.0,13.0,11.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0.0,0.0,2.6,1.041509433962264,0,3.388216439869046
Jammu And Kashmir,Rajouri,185132,2025,10,48.0,23.0,0.0,71.0,481.0,204.0,685.0,40.0,270.0,310.0,995.0,0.071285140562249,519,476.0,1.0880503144654088,0.0,0.0674789128397375,0,4.272217196914957
Manipur,Ukhrul,795144,2025,10,8.0,6.0,2.0,16.0,25.0,16.0,41.0,6.0,31.0,37.0,78.0,0.2025316455696202,37,41.0,0.8809523809523809,0.0,0.151578947368421,0,4.797477243906882
Punjab,Pathankot,143533,2025,4,0.0,0.0,0.0,0.0,21.0,39.0,60.0,0.0,0.0,0.0,60.0,0.0,26,34.0,0.7428571428571429,0.0,0.0,0,3.697084717478968
Punjab,Muktsar,151210,2025,12,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,6.0,0.0,3,3.0,0.75,0.0,0.0,0,4.133554668578691
Uttar Pradesh,Ghazipur,233224,2025,4,0.0,0.0,0.0,0.0,227.0,87.0,314.0,0.0,0.0,0.0,314.0,0.0,137,177.0,0.7696629213483146,0.0,0.0,0,4.7750699437305295
Maharashtra,Beed,431128,2025,7,0.0,0.0,0.0,0.0,682.0,1066.0,1748.0,0.0,0.0,0.0,1748.0,0.0,785,963.0,0.8143153526970954,0.0,0.0,0,4.198337320774085
West Bengal,Purulia,723103,2025,10,5.0,4.0,0.0,9.0,2.0,16.0,18.0,5.0,42.0,47.0,65.0,0.1363636363636363,26,39.0,0.65,0.0,0.1,0,4.576970520928623
Uttar Pradesh,Gorakhpur,273003,2025,5,0.0,0.0,0.0,0.0,21.0,58.0,79.0,0.0,0.0,0.0,79.0,0.0,35,44.0,0.7777777777777778,0.0,0.0,0,4.736619613473359
Tamil Nadu,Kanniyakumari,629203,2025,9,3.0,0.0,0.0,3.0,24.0,41.0,65.0,24.0,55.0,79.0,144.0,0.0206896551724137,75,69.0,1.0714285714285714,0.0,0.0304054054054054,0,4.579853768424671
Tamil Nadu,Villupuram,605502,2025,10,4.0,2.0,0.0,6.0,46.0,1.0,47.0,4.0,16.0,20.0,67.0,0.088235294117647,29,38.0,0.7435897435897436,0.0,0.081081081081081,0,3.251922795334611
Chhattisgarh,Korba,495452,2025,7,0.0,0.0,0.0,0.0,90.0,266.0,356.0,0.0,0.0,0.0,356.0,0.0,165,191.0,0.859375,0.0,0.0,0,4.513565655194013
Assam,Cachar,788102,2025,6,0.0,0.0,0.0,0.0,13.0,16.0,29.0,0.0,0.0,0.0,29.0,0.0,12,17.0,0.6666666666666666,0.0,0.0,0,2.345703730729129
Tamil Nadu,Kanyakumari,629193,2025,10,5.0,1.0,0.0,6.0,36.0,3.0,39.0,9.0,16.0,25.0,64.0,0.0923076923076923,32,32.0,0.9696969696969696,0.0,0.1056338028169014,0,2.001034961504012
Karnataka,Bangalore Rural,561203,2025,3,0.0,0.0,0.0,0.0,321.0,461.0,782.0,128.0,1236.0,1364.0,2146.0,0.0,754,1392.0,0.5412778176597272,0.0,0.0,0,3.7758048822142767
Assam,Karbi Anglong,782490,2025,9,10.0,10.0,0.0,20.0,4.0,5.0,9.0,5.0,104.0,109.0,118.0,0.1680672268907563,70,48.0,1.4285714285714286,0.0,0.1079136690647482,0,2.084693948866094
Kerala,Kozhikode,673019,2025,11,46.0,12.0,2.0,60.0,161.0,303.0,464.0,37.0,441.0,478.0,942.0,0.0636267232237539,436,506.0,0.8599605522682445,0.0,0.0711864406779661,0,2.476222948387165
Andhra Pradesh,Chittoor,517592,2025,10,21.0,1.0,0.0,22.0,241.0,51.0,292.0,24.0,76.0,100.0,392.0,0.0559796437659033,183,209.0,0.8714285714285714,0.0,0.0759036144578313,0,3.521409665587484
Uttar Pradesh,Ghaziabad,201007,2025,3,0.0,0.0,0.0,0.0,248.0,254.0,502.0,104.0,1024.0,1128.0,1630.0,0.0,760,870.0,0.8725602755453502,0.0,0.0,0,4.521790148450809
Andhra Pradesh,Nellore,524313,2025,7,0.0,0.0,0.0,0.0,49.0,54.0,103.0,0.0,0.0,0.0,103.0,0.0,40,63.0,0.625,0.0,0.0,0,2.013017388536718
Madhya Pradesh,Sagar,470442,2025,11,92.0,22.0,5.0,119.0,428.0,252.0,680.0,27.0,320.0,347.0,1027.0,0.1157587548638132,557,470.0,1.1825902335456475,0.0,0.1255448997384481,0,3.670335954013441
Punjab,Amritsar,143203,2025,4,0.0,0.0,0.0,0.0,57.0,158.0,215.0,0.0,0.0,0.0,215.0,0.0,93,122.0,0.7560975609756098,0.0,0.0,0,3.226621388472582
Rajasthan,Sikar,332713,2025,10,31.0,3.0,0.0,34.0,80.0,197.0,277.0,17.0,122.0,139.0,416.0,0.0815347721822542,204,212.0,0.9577464788732394,0.0,0.1031042128603104,0,4.688745112356808
Andhra Pradesh,Vizianagaram,532122,2025,9,11.0,0.0,0.0,11.0,12.0,26.0,38.0,5.0,55.0,60.0,98.0,0.1111111111111111,50,48.0,1.020408163265306,0.0,0.15,0,4.399959030181581
Maharashtra,Nandurbar *,425415,2025,10,2.0,0.0,0.0,2.0,0.0,42.0,42.0,0.0,9.0,9.0,51.0,0.0384615384615384,21,30.0,0.6774193548387096,0.0,0.0555555555555555,0,4.1817842951570405
Madhya Pradesh,Rajgarh,465680,2025,9,80.0,22.0,0.0,102.0,182.0,416.0,598.0,27.0,170.0,197.0,795.0,0.1281407035175879,431,364.0,1.180821917808219,0.0,0.133630289532294,0,4.51907263845335
Andhra Pradesh,Krishna,521327,2025,7,0.0,0.0,0.0,0.0,23.0,40.0,63.0,0.0,0.0,0.0,63.0,0.0,33,30.0,1.064516129032258,0.0,0.0,0,4.328127846800225
Andhra Pradesh,Tirupati,524401,2025,12,16.0,2.0,0.0,18.0,4.0,8.0,12.0,4.0,45.0,49.0,61.0,0.2903225806451613,29,32.0,0.8787878787878788,0.0,0.3,0,4.423403189462245
Tamil Nadu,Tiruchirappalli,621206,2025,11,26.0,4.0,0.0,30.0,123.0,116.0,239.0,9.0,82.0,91.0,330.0,0.0906344410876132,146,184.0,0.7891891891891892,0.0,0.1080332409972299,0,2.977957202919806
Uttar Pradesh,Pilibhit,262001,2025,10,225.0,112.0,9.0,346.0,1575.0,771.0,2346.0,234.0,2295.0,2529.0,4875.0,0.0709598031173092,2395,2480.0,0.9653365578395808,0.0,0.066698582918422,0,2.0862137217032712
Andaman And Nicobar Islands,South Andaman,744206,2025,3,0.0,0.0,0.0,0.0,55.0,26.0,81.0,0.0,0.0,0.0,81.0,0.0,43,38.0,1.1025641025641026,0.0,0.0,0,2.047515480042294
Assam,Kokrajhar,783339,2025,11,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1,2.0,0.3333333333333333,0.0,0.0,0,3.8703508208421793
Tamil Nadu,Kancheepuram,600088,2025,5,0.0,0.0,0.0,0.0,207.0,230.0,437.0,0.0,0.0,0.0,437.0,0.0,193,244.0,0.7877551020408163,0.0,0.0,0,2.1089900485577693
Assam,Jorhat,785104,2025,12,6.0,3.0,0.0,9.0,29.0,25.0,54.0,18.0,133.0,151.0,205.0,0.0436893203883495,100,105.0,0.9433962264150944,0.0,0.041860465116279,0,4.464595473099131
Madhya Pradesh,Seoni,480990,2025,11,110.0,8.0,0.0,118.0,187.0,211.0,398.0,51.0,368.0,419.0,817.0,0.1442542787286063,406,411.0,0.9854368932038836,0.0,0.1762820512820513,0,4.929370861157377
Assam,Sonitpur,784153,2025,10,17.0,8.0,0.0,25.0,40.0,29.0,69.0,13.0,104.0,117.0,186.0,0.1336898395721925,67,119.0,0.5583333333333333,0.0,0.1202830188679245,0,3.4222460653673936
West Bengal,Kolkata,700056,2025,12,0.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,18.0,18.0,26.0,0.037037037037037,11,15.0,0.6875,0.0,0.0,0,2.2563240020361928
Tamil Nadu,Pudukkottai,622504,2025,9,60.0,13.0,0.0,73.0,65.0,200.0,265.0,49.0,179.0,228.0,493.0,0.1477732793522267,272,221.0,1.2252252252252251,0.0,0.1587301587301587,0,2.135474912673325
Andhra Pradesh,Chittoor,517503,2025,6,0.0,0.0,0.0,0.0,161.0,114.0,275.0,0.0,0.0,0.0,275.0,0.0,117,158.0,0.7358490566037735,0.0,0.0,0,4.799887266506494
Uttar Pradesh,Meerut,250502,2025,10,35.0,46.0,1.0,82.0,200.0,83.0,283.0,31.0,237.0,268.0,551.0,0.1485507246376811,296,255.0,1.15625,0.0,0.0847003154574132,0,2.8042039968436923
Tamil Nadu,The Nilgiris,643103,2025,12,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,2.0,2.0,12.0,0.0,6,6.0,0.8571428571428571,0.0,0.0,0,2.611323776664947
Andhra Pradesh,West Godavari,534111,2025,12,7.0,0.0,0.0,7.0,65.0,35.0,100.0,19.0,143.0,162.0,262.0,0.026615969581749,138,124.0,1.104,0.0,0.0388888888888888,0,4.385894173184276
Tamil Nadu,Namakkal,637003,2025,7,0.0,0.0,0.0,0.0,76.0,184.0,260.0,0.0,0.0,0.0,260.0,0.0,122,138.0,0.8776978417266187,0.0,0.0,0,3.156175849799347
Madhya Pradesh,Katni,483440,2025,6,0.0,0.0,0.0,0.0,455.0,311.0,766.0,0.0,0.0,0.0,766.0,0.0,334,432.0,0.7713625866050808,0.0,0.0,0,4.698972902999344
Tamil Nadu,Villupuram,605106,2025,3,0.0,0.0,0.0,0.0,54.0,35.0,89.0,0.0,0.0,0.0,89.0,0.0,44,45.0,0.9565217391304348,0.0,0.0,0,3.9291697689921055
